order_id,order_dt,store_code,channel,customer_ext_id,currency
100333,2025-08-25,PARIS_CHANEL_01,BOUTIQUE,CUST_003263,KRW
100334,2025-08-26,BERLIN_CHANEL_08,BOUTIQUE,CUST_004072,SGD
100335,2025-08-06,BERLIN_CHANEL_08,E_COM,CUST_000023,JPY
100336,2025-08-07,NEWYORK_CHANEL_03,E_COM,CUST_005210,SGD
100337,2025-08-30,MILAN_CHANEL_05,BOUTIQUE,CUST_011811,GBP
100338,2025-08-03,DUBAI_CHANEL_06,BOUTIQUE,CUST_001697,JPY
100339,2025-08-21,MILAN_CHANEL_05,BOUTIQUE,CUST_014066,KRW
100340,2025-08-03,LONDRES_CHANEL_02,BOUTIQUE,CUST_006994,JPY
100341,2025-08-03,NEWYORK_CHANEL_03,BOUTIQUE,CUST_017022,KRW
100342,2025-08-15,PARIS_CHANEL_01,BOUTIQUE,CUST_011259,SGD
100343,2025-08-04,MADRID_CHANEL_07,BOUTIQUE,CUST_015654,EUR
100344,2025-08-08,MADRID_CHANEL_07,BOUTIQUE,CUST_003357,EUR
100345,2025-08-11,DUBAI_CHANEL_06,E_COM,CUST_004494,JPY
100346,2025-08-25,NEWYORK_CHANEL_03,BOUTIQUE,CUST_002242,AED
100347,2025-08-19,PARIS_CHANEL_01,BOUTIQUE,CUST_014422,GBP
100348,2025-08-24,TOKYO_CHANEL_04,BOUTIQUE,CUST_013491,AED
100349,2025-08-22,BERLIN_CHANEL_08,BOUTIQUE,CUST_002841,EUR
100350,2025-08-05,LONDRES_CHANEL_02,E_COM,CUST_011520,JPY
100351,2025-08-11,NEWYORK_CHANEL_03,BOUTIQUE,CUST_009076,KRW
100352,2025-08-03,TOKYO_CHANEL_04,E_COM,CUST_000879,SGD
100353,2025-08-28,MILAN_CHANEL_05,BOUTIQUE,CUST_016966,AED
100354,2025-08-17,TOKYO_CHANEL_04,E_COM,CUST_009685,KRW
100355,2025-08-02,TOKYO_CHANEL_04,E_COM,CUST_012645,EUR
100356,2025-08-08,BERLIN_CHANEL_08,BOUTIQUE,CUST_017311,EUR
100357,2025-08-12,DUBAI_CHANEL_06,BOUTIQUE,CUST_012676,SGD
100358,2025-08-27,SINGAPORE_CHANEL_10,E_COM,CUST_011974,AED
100359,2025-08-22,NEWYORK_CHANEL_03,E_COM,CUST_002392,EUR
100360,2025-08-19,LONDRES_CHANEL_02,BOUTIQUE,CUST_008592,USD
100361,2025-08-02,PARIS_CHANEL_01,E_COM,CUST_016601,GBP
100362,2025-08-21,SEOUL_CHANEL_09,E_COM,CUST_013880,KRW
100363,2025-08-13,LONDRES_CHANEL_02,BOUTIQUE,CUST_009093,EUR
100364,2025-08-10,LONDRES_CHANEL_02,BOUTIQUE,CUST_005092,AED
100365,2025-08-11,MADRID_CHANEL_07,BOUTIQUE,CUST_010164,KRW
100366,2025-08-14,TOKYO_CHANEL_04,BOUTIQUE,CUST_008012,EUR
100367,2025-08-30,MADRID_CHANEL_07,BOUTIQUE,CUST_014857,AED
100368,2025-08-20,PARIS_CHANEL_01,E_COM,CUST_005756,EUR
100369,2025-08-01,NEWYORK_CHANEL_03,BOUTIQUE,CUST_005369,JPY
100370,2025-08-31,DUBAI_CHANEL_06,E_COM,CUST_005472,GBP
100371,2025-08-05,MILAN_CHANEL_05,BOUTIQUE,CUST_000962,GBP
100372,2025-08-26,MADRID_CHANEL_07,E_COM,CUST_017166,EUR
100373,2025-08-09,SINGAPORE_CHANEL_10,BOUTIQUE,CUST_016258,JPY
100374,2025-08-17,DUBAI_CHANEL_06,BOUTIQUE,CUST_016372,SGD
100375,2025-08-19,NEWYORK_CHANEL_03,E_COM,CUST_005155,GBP
100376,2025-08-25,LONDRES_CHANEL_02,BOUTIQUE,CUST_007485,KRW
100377,2025-08-17,PARIS_CHANEL_01,BOUTIQUE,CUST_000403,USD
100378,2025-08-02,BERLIN_CHANEL_08,E_COM,CUST_012550,USD
100379,2025-08-06,PARIS_CHANEL_01,E_COM,CUST_007357,GBP
100380,2025-08-08,MADRID_CHANEL_07,E_COM,CUST_008889,SGD
100381,2025-08-03,SINGAPORE_CHANEL_10,E_COM,CUST_003913,AED
100382,2025-08-22,PARIS_CHANEL_01,BOUTIQUE,CUST_007314,SGD
100383,2025-08-17,PARIS_CHANEL_01,E_COM,CUST_002259,JPY
100384,2025-08-28,MILAN_CHANEL_05,E_COM,CUST_010725,EUR
100385,2025-08-18,BERLIN_CHANEL_08,BOUTIQUE,CUST_012089,USD
100386,2025-08-10,SINGAPORE_CHANEL_10,E_COM,CUST_007949,JPY
100387,2025-08-12,SINGAPORE_CHANEL_10,E_COM,CUST_006404,KRW
100388,2025-08-29,SEOUL_CHANEL_09,BOUTIQUE,CUST_004934,EUR
100389,2025-08-30,MADRID_CHANEL_07,BOUTIQUE,CUST_007635,AED
100390,2025-08-12,PARIS_CHANEL_01,E_COM,CUST_000048,SGD
100391,2025-08-22,MADRID_CHANEL_07,E_COM,CUST_003407,USD
100392,2025-08-17,TOKYO_CHANEL_04,E_COM,CUST_016123,EUR
100393,2025-08-05,MILAN_CHANEL_05,BOUTIQUE,CUST_001439,USD
100394,2025-08-29,SEOUL_CHANEL_09,E_COM,CUST_012206,JPY
100395,2025-08-24,LONDRES_CHANEL_02,BOUTIQUE,CUST_016562,USD
100396,2025-08-21,MADRID_CHANEL_07,BOUTIQUE,CUST_019396,AED
100397,2025-08-02,MADRID_CHANEL_07,BOUTIQUE,CUST_007759,GBP
100398,2025-08-09,DUBAI_CHANEL_06,E_COM,CUST_010691,GBP
100399,2025-08-15,MILAN_CHANEL_05,BOUTIQUE,CUST_002448,USD
100400,2025-08-05,SINGAPORE_CHANEL_10,BOUTIQUE,CUST_005093,EUR
100401,2025-08-06,BERLIN_CHANEL_08,E_COM,CUST_010291,JPY
100402,2025-08-04,SEOUL_CHANEL_09,E_COM,CUST_006804,JPY
100403,2025-08-10,BERLIN_CHANEL_08,E_COM,CUST_003930,EUR
100404,2025-08-06,MILAN_CHANEL_05,BOUTIQUE,CUST_007046,SGD
100405,2025-08-28,DUBAI_CHANEL_06,BOUTIQUE,CUST_002989,KRW
100406,2025-08-08,DUBAI_CHANEL_06,E_COM,CUST_016826,EUR
100407,2025-08-22,MILAN_CHANEL_05,E_COM,CUST_005698,EUR
100408,2025-08-31,MADRID_CHANEL_07,E_COM,CUST_018218,KRW
100409,2025-08-18,TOKYO_CHANEL_04,BOUTIQUE,CUST_015141,EUR
100410,2025-08-26,NEWYORK_CHANEL_03,BOUTIQUE,CUST_000392,EUR
100411,2025-08-27,TOKYO_CHANEL_04,BOUTIQUE,CUST_006493,SGD
100412,2025-08-13,DUBAI_CHANEL_06,BOUTIQUE,CUST_019082,AED
100413,2025-08-09,LONDRES_CHANEL_02,BOUTIQUE,CUST_002113,USD
100414,2025-08-29,BERLIN_CHANEL_08,BOUTIQUE,CUST_003014,SGD
100415,2025-08-27,DUBAI_CHANEL_06,BOUTIQUE,CUST_001400,JPY
100416,2025-08-02,NEWYORK_CHANEL_03,E_COM,CUST_012944,JPY
100417,2025-08-01,MADRID_CHANEL_07,E_COM,CUST_005663,GBP
100418,2025-08-07,NEWYORK_CHANEL_03,E_COM,CUST_009171,JPY
100419,2025-08-29,NEWYORK_CHANEL_03,BOUTIQUE,CUST_008054,KRW
100420,2025-08-10,BERLIN_CHANEL_08,E_COM,CUST_018045,JPY
100421,2025-08-02,LONDRES_CHANEL_02,E_COM,CUST_012551,USD
100422,2025-08-14,TOKYO_CHANEL_04,BOUTIQUE,CUST_017815,SGD
100423,2025-08-01,MADRID_CHANEL_07,E_COM,CUST_015719,AED
100424,2025-08-26,BERLIN_CHANEL_08,E_COM,CUST_018536,AED
100425,2025-08-11,MADRID_CHANEL_07,E_COM,CUST_005893,EUR
100426,2025-08-11,SINGAPORE_CHANEL_10,BOUTIQUE,CUST_000961,SGD
100427,2025-08-25,MILAN_CHANEL_05,BOUTIQUE,CUST_015457,AED
100428,2025-08-12,SINGAPORE_CHANEL_10,BOUTIQUE,CUST_005231,EUR
100429,2025-08-08,TOKYO_CHANEL_04,E_COM,CUST_017488,SGD
100430,2025-08-26,PARIS_CHANEL_01,BOUTIQUE,CUST_018865,SGD
100431,2025-08-26,MADRID_CHANEL_07,E_COM,CUST_005693,USD
100432,2025-08-08,SINGAPORE_CHANEL_10,E_COM,CUST_011757,AED
100433,2025-08-01,DUBAI_CHANEL_06,BOUTIQUE,CUST_018452,USD
100434,2025-08-27,BERLIN_CHANEL_08,E_COM,CUST_005753,JPY
100435,2025-08-02,LONDRES_CHANEL_02,BOUTIQUE,CUST_007623,AED
100436,2025-08-08,PARIS_CHANEL_01,E_COM,CUST_000023,GBP
100437,2025-08-30,SINGAPORE_CHANEL_10,BOUTIQUE,CUST_004276,GBP
100438,2025-08-23,NEWYORK_CHANEL_03,E_COM,CUST_001952,EUR
100439,2025-08-05,SINGAPORE_CHANEL_10,BOUTIQUE,CUST_003635,SGD
100440,2025-08-17,DUBAI_CHANEL_06,BOUTIQUE,CUST_012242,KRW
100441,2025-08-31,MADRID_CHANEL_07,BOUTIQUE,CUST_011029,GBP
100442,2025-08-11,NEWYORK_CHANEL_03,BOUTIQUE,CUST_014316,SGD
100443,2025-08-21,BERLIN_CHANEL_08,E_COM,CUST_005709,KRW
100444,2025-08-31,SEOUL_CHANEL_09,E_COM,CUST_007316,KRW
100445,2025-08-19,NEWYORK_CHANEL_03,E_COM,CUST_010054,KRW
100446,2025-08-23,MILAN_CHANEL_05,BOUTIQUE,CUST_005824,KRW
100447,2025-08-01,SINGAPORE_CHANEL_10,E_COM,CUST_018596,EUR
100448,2025-08-06,SINGAPORE_CHANEL_10,E_COM,CUST_007239,KRW
100449,2025-08-19,LONDRES_CHANEL_02,E_COM,CUST_004609,GBP
100450,2025-08-24,LONDRES_CHANEL_02,BOUTIQUE,CUST_011365,GBP
100451,2025-08-06,LONDRES_CHANEL_02,E_COM,CUST_014636,EUR
100452,2025-08-09,TOKYO_CHANEL_04,BOUTIQUE,CUST_002222,GBP
100453,2025-08-09,LONDRES_CHANEL_02,BOUTIQUE,CUST_001578,JPY
100454,2025-08-15,MADRID_CHANEL_07,BOUTIQUE,CUST_013567,JPY
100455,2025-08-29,MADRID_CHANEL_07,E_COM,CUST_017893,JPY
100456,2025-08-04,BERLIN_CHANEL_08,BOUTIQUE,CUST_005330,JPY
100457,2025-08-03,PARIS_CHANEL_01,E_COM,CUST_000658,GBP
100458,2025-08-09,LONDRES_CHANEL_02,BOUTIQUE,CUST_011201,USD
100459,2025-08-29,MADRID_CHANEL_07,BOUTIQUE,CUST_002458,AED
100460,2025-08-31,LONDRES_CHANEL_02,E_COM,CUST_019466,AED
100461,2025-08-29,BERLIN_CHANEL_08,BOUTIQUE,CUST_014134,KRW
100462,2025-08-06,SINGAPORE_CHANEL_10,E_COM,CUST_005148,EUR
100463,2025-08-04,DUBAI_CHANEL_06,BOUTIQUE,CUST_006226,JPY
100464,2025-08-23,SEOUL_CHANEL_09,E_COM,CUST_009225,GBP
100465,2025-08-08,LONDRES_CHANEL_02,BOUTIQUE,CUST_012875,AED
100466,2025-08-18,BERLIN_CHANEL_08,BOUTIQUE,CUST_001787,GBP
100467,2025-08-01,MADRID_CHANEL_07,BOUTIQUE,CUST_009652,SGD
100468,2025-08-22,SINGAPORE_CHANEL_10,E_COM,CUST_006543,EUR
100469,2025-08-01,TOKYO_CHANEL_04,BOUTIQUE,CUST_009563,EUR
100470,2025-08-16,LONDRES_CHANEL_02,E_COM,CUST_013025,JPY
100471,2025-08-16,MILAN_CHANEL_05,BOUTIQUE,CUST_017830,JPY
100472,2025-08-06,DUBAI_CHANEL_06,E_COM,CUST_012105,USD
100473,2025-08-15,PARIS_CHANEL_01,E_COM,CUST_014410,JPY
100474,2025-08-09,TOKYO_CHANEL_04,E_COM,CUST_018490,EUR
100475,2025-08-05,LONDRES_CHANEL_02,BOUTIQUE,CUST_011266,SGD
100476,2025-08-18,MADRID_CHANEL_07,BOUTIQUE,CUST_018141,EUR
100477,2025-08-27,MADRID_CHANEL_07,E_COM,CUST_017548,KRW
100478,2025-08-28,BERLIN_CHANEL_08,BOUTIQUE,CUST_015607,GBP
100479,2025-08-03,MADRID_CHANEL_07,BOUTIQUE,CUST_016453,AED
100480,2025-08-29,SEOUL_CHANEL_09,BOUTIQUE,CUST_003942,SGD
100481,2025-08-15,NEWYORK_CHANEL_03,BOUTIQUE,CUST_006944,SGD
100482,2025-08-07,NEWYORK_CHANEL_03,BOUTIQUE,CUST_013874,EUR
100483,2025-08-22,MADRID_CHANEL_07,BOUTIQUE,CUST_004846,SGD
100484,2025-08-20,MILAN_CHANEL_05,E_COM,CUST_002196,EUR
100485,2025-08-13,SEOUL_CHANEL_09,E_COM,CUST_018090,GBP
100486,2025-08-28,MILAN_CHANEL_05,E_COM,CUST_000406,SGD
100487,2025-08-23,SINGAPORE_CHANEL_10,E_COM,CUST_003688,JPY
100488,2025-08-05,NEWYORK_CHANEL_03,BOUTIQUE,CUST_003462,AED
100489,2025-08-25,LONDRES_CHANEL_02,E_COM,CUST_017552,GBP
100490,2025-08-29,MADRID_CHANEL_07,E_COM,CUST_012552,KRW
100491,2025-08-16,SINGAPORE_CHANEL_10,E_COM,CUST_001228,USD
100492,2025-08-09,MADRID_CHANEL_07,BOUTIQUE,CUST_019945,KRW
100493,2025-08-23,MADRID_CHANEL_07,BOUTIQUE,CUST_012970,GBP
100494,2025-08-23,TOKYO_CHANEL_04,BOUTIQUE,CUST_015572,GBP
100495,2025-08-29,DUBAI_CHANEL_06,BOUTIQUE,CUST_011072,SGD
100496,2025-08-26,MILAN_CHANEL_05,E_COM,CUST_009187,SGD
100497,2025-08-16,LONDRES_CHANEL_02,BOUTIQUE,CUST_004404,GBP
100498,2025-08-24,BERLIN_CHANEL_08,E_COM,CUST_008829,KRW
100499,2025-08-14,SINGAPORE_CHANEL_10,BOUTIQUE,CUST_006159,JPY
100500,2025-08-07,MADRID_CHANEL_07,E_COM,CUST_016925,SGD
100501,2025-08-12,PARIS_CHANEL_01,BOUTIQUE,CUST_002151,GBP
100502,2025-08-23,SEOUL_CHANEL_09,E_COM,CUST_004445,SGD
100503,2025-08-28,SEOUL_CHANEL_09,BOUTIQUE,CUST_005694,USD
100504,2025-08-29,TOKYO_CHANEL_04,BOUTIQUE,CUST_008176,EUR
100505,2025-08-15,PARIS_CHANEL_01,E_COM,CUST_006525,GBP
100506,2025-08-12,BERLIN_CHANEL_08,E_COM,CUST_004060,KRW
100507,2025-08-01,TOKYO_CHANEL_04,E_COM,CUST_016017,AED
100508,2025-08-15,NEWYORK_CHANEL_03,E_COM,CUST_019231,AED
100509,2025-08-12,DUBAI_CHANEL_06,BOUTIQUE,CUST_008476,KRW
100510,2025-08-27,LONDRES_CHANEL_02,E_COM,CUST_000900,JPY
100511,2025-08-02,NEWYORK_CHANEL_03,BOUTIQUE,CUST_007254,KRW
100512,2025-08-08,TOKYO_CHANEL_04,E_COM,CUST_013419,AED
100513,2025-08-01,PARIS_CHANEL_01,E_COM,CUST_004336,KRW
100514,2025-08-06,SINGAPORE_CHANEL_10,BOUTIQUE,CUST_007333,GBP
100515,2025-08-20,MILAN_CHANEL_05,E_COM,CUST_013888,JPY
100516,2025-08-28,DUBAI_CHANEL_06,E_COM,CUST_008258,USD
100517,2025-08-15,MILAN_CHANEL_05,E_COM,CUST_019153,EUR
100518,2025-08-01,SEOUL_CHANEL_09,E_COM,CUST_018398,KRW
100519,2025-08-20,SINGAPORE_CHANEL_10,E_COM,CUST_009781,KRW
100520,2025-08-04,BERLIN_CHANEL_08,BOUTIQUE,CUST_011020,GBP
100521,2025-08-21,DUBAI_CHANEL_06,E_COM,CUST_008558,KRW
100522,2025-08-23,MILAN_CHANEL_05,BOUTIQUE,CUST_004913,AED
100523,2025-08-25,TOKYO_CHANEL_04,BOUTIQUE,CUST_019662,JPY
100524,2025-08-22,DUBAI_CHANEL_06,BOUTIQUE,CUST_000835,KRW
100525,2025-08-16,MILAN_CHANEL_05,E_COM,CUST_013716,JPY
100526,2025-08-13,PARIS_CHANEL_01,BOUTIQUE,CUST_011245,KRW
100527,2025-08-23,TOKYO_CHANEL_04,E_COM,CUST_011748,AED
100528,2025-08-10,NEWYORK_CHANEL_03,BOUTIQUE,CUST_009627,EUR
100529,2025-08-16,NEWYORK_CHANEL_03,E_COM,CUST_018319,SGD
100530,2025-08-30,NEWYORK_CHANEL_03,E_COM,CUST_002927,USD
100531,2025-08-12,TOKYO_CHANEL_04,E_COM,CUST_013779,SGD
100532,2025-08-29,DUBAI_CHANEL_06,E_COM,CUST_008539,AED
100533,2025-08-10,BERLIN_CHANEL_08,BOUTIQUE,CUST_015419,EUR
100534,2025-08-28,SINGAPORE_CHANEL_10,BOUTIQUE,CUST_015474,USD
100535,2025-08-17,LONDRES_CHANEL_02,E_COM,CUST_017362,GBP
100536,2025-08-14,PARIS_CHANEL_01,BOUTIQUE,CUST_004502,USD
100537,2025-08-11,MADRID_CHANEL_07,E_COM,CUST_004694,GBP
100538,2025-08-28,NEWYORK_CHANEL_03,BOUTIQUE,CUST_015978,GBP
100539,2025-08-21,NEWYORK_CHANEL_03,E_COM,CUST_001901,EUR
100540,2025-08-15,MILAN_CHANEL_05,BOUTIQUE,CUST_005525,AED
100541,2025-08-25,NEWYORK_CHANEL_03,E_COM,CUST_002885,USD
100542,2025-08-20,MADRID_CHANEL_07,E_COM,CUST_013219,JPY
100543,2025-08-31,BERLIN_CHANEL_08,E_COM,CUST_000153,EUR
100544,2025-08-18,TOKYO_CHANEL_04,E_COM,CUST_000462,GBP
100545,2025-08-25,SEOUL_CHANEL_09,BOUTIQUE,CUST_000588,KRW
100546,2025-08-01,TOKYO_CHANEL_04,BOUTIQUE,CUST_011284,GBP
100547,2025-08-05,LONDRES_CHANEL_02,E_COM,CUST_016494,AED
100548,2025-08-10,NEWYORK_CHANEL_03,BOUTIQUE,CUST_001499,GBP
100549,2025-08-31,MILAN_CHANEL_05,E_COM,CUST_017049,AED
100550,2025-08-17,DUBAI_CHANEL_06,E_COM,CUST_004385,GBP
100551,2025-08-29,BERLIN_CHANEL_08,E_COM,CUST_006175,USD
100552,2025-08-31,MADRID_CHANEL_07,BOUTIQUE,CUST_007485,USD
100553,2025-08-24,NEWYORK_CHANEL_03,BOUTIQUE,CUST_000719,AED
100554,2025-08-17,NEWYORK_CHANEL_03,BOUTIQUE,CUST_012013,KRW
100555,2025-08-21,PARIS_CHANEL_01,E_COM,CUST_008382,SGD
100556,2025-08-18,SINGAPORE_CHANEL_10,BOUTIQUE,CUST_019462,EUR
100557,2025-08-22,LONDRES_CHANEL_02,BOUTIQUE,CUST_001581,KRW
100558,2025-08-04,MADRID_CHANEL_07,E_COM,CUST_012461,EUR
100559,2025-08-18,MILAN_CHANEL_05,E_COM,CUST_005018,USD
100560,2025-08-23,PARIS_CHANEL_01,E_COM,CUST_013792,KRW
100561,2025-08-04,SEOUL_CHANEL_09,E_COM,CUST_019846,KRW
100562,2025-08-05,MADRID_CHANEL_07,BOUTIQUE,CUST_016764,KRW
100563,2025-08-20,LONDRES_CHANEL_02,E_COM,CUST_003736,SGD
100564,2025-08-04,BERLIN_CHANEL_08,BOUTIQUE,CUST_019956,USD
100565,2025-08-25,MILAN_CHANEL_05,BOUTIQUE,CUST_011729,KRW
100566,2025-08-14,MILAN_CHANEL_05,BOUTIQUE,CUST_001292,AED
100567,2025-08-16,TOKYO_CHANEL_04,E_COM,CUST_010834,USD
100568,2025-08-01,PARIS_CHANEL_01,BOUTIQUE,CUST_003619,SGD
100569,2025-08-19,BERLIN_CHANEL_08,BOUTIQUE,CUST_002952,SGD
100570,2025-08-17,LONDRES_CHANEL_02,BOUTIQUE,CUST_008386,KRW
100571,2025-08-08,BERLIN_CHANEL_08,E_COM,CUST_008655,JPY
100572,2025-08-02,LONDRES_CHANEL_02,BOUTIQUE,CUST_001293,SGD
100573,2025-08-10,DUBAI_CHANEL_06,E_COM,CUST_013960,KRW
100574,2025-08-04,LONDRES_CHANEL_02,BOUTIQUE,CUST_000317,SGD
100575,2025-08-05,NEWYORK_CHANEL_03,E_COM,CUST_011716,JPY
100576,2025-08-31,SINGAPORE_CHANEL_10,E_COM,CUST_003046,GBP
100577,2025-08-27,DUBAI_CHANEL_06,BOUTIQUE,CUST_003731,JPY
100578,2025-08-13,BERLIN_CHANEL_08,E_COM,CUST_012640,KRW
100579,2025-08-28,BERLIN_CHANEL_08,E_COM,CUST_005466,EUR
100580,2025-08-05,PARIS_CHANEL_01,BOUTIQUE,CUST_003399,JPY
100581,2025-08-30,SINGAPORE_CHANEL_10,E_COM,CUST_018644,KRW
100582,2025-08-15,NEWYORK_CHANEL_03,E_COM,CUST_011751,AED
100583,2025-08-01,NEWYORK_CHANEL_03,E_COM,CUST_015995,EUR
100584,2025-08-29,MADRID_CHANEL_07,E_COM,CUST_001507,EUR
100585,2025-08-09,DUBAI_CHANEL_06,BOUTIQUE,CUST_017198,SGD
100586,2025-08-24,SINGAPORE_CHANEL_10,BOUTIQUE,CUST_011086,AED
100587,2025-08-17,SINGAPORE_CHANEL_10,BOUTIQUE,CUST_014184,KRW
100588,2025-08-24,TOKYO_CHANEL_04,E_COM,CUST_011330,KRW
100589,2025-08-22,MADRID_CHANEL_07,BOUTIQUE,CUST_018296,AED
100590,2025-08-02,PARIS_CHANEL_01,BOUTIQUE,CUST_016567,SGD
100591,2025-08-16,BERLIN_CHANEL_08,BOUTIQUE,CUST_002454,SGD
100592,2025-08-16,DUBAI_CHANEL_06,BOUTIQUE,CUST_010843,GBP
100593,2025-08-02,SEOUL_CHANEL_09,BOUTIQUE,CUST_018039,KRW
100594,2025-08-13,MADRID_CHANEL_07,BOUTIQUE,CUST_002584,JPY
100595,2025-08-15,SINGAPORE_CHANEL_10,E_COM,CUST_002885,SGD
100596,2025-08-16,BERLIN_CHANEL_08,E_COM,CUST_003890,JPY
100597,2025-08-24,PARIS_CHANEL_01,BOUTIQUE,CUST_013220,JPY
100598,2025-08-02,SEOUL_CHANEL_09,BOUTIQUE,CUST_002979,SGD
100599,2025-08-20,SINGAPORE_CHANEL_10,E_COM,CUST_016658,AED
